ticket_number,issue_date,issue_time,marked_time,rp_state_plate,plate_expiry_date,make,body_style,color,location,route,agency,violation_code,fine_amount,agency_desc,body_style_desc,loc_lat,loc_long,geolocation,color_desc,violation_description,meter_id
1113070523,2023-01-24T00:00:00.000,820,0000,CA,202305,HOND,PA,GY,650 S DETROIT ST,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0645792,-118.3448457,"{'type': 'Point', 'coordinates': [-118.3448457, 34.0645792]}",GREY,,
1113070534,2023-01-24T00:00:00.000,821,0000,CA,202303,TOYO,PA,BK,642 S DETROIT ST,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0645792,-118.3448457,"{'type': 'Point', 'coordinates': [-118.3448457, 34.0645792]}",BLACK,,
1113070545,2023-01-24T00:00:00.000,822,0000,CA,202306,GMC,PA,TA,640 S DETROIT ST,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0645792,-118.3448457,"{'type': 'Point', 'coordinates': [-118.3448457, 34.0645792]}",,,
1113070556,2023-01-24T00:00:00.000,826,0000,CA,202307,HOND,PA,GY,607 S CLOVERDALE,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0646238,-118.3458781,"{'type': 'Point', 'coordinates': [-118.3458781, 34.0646238]}",GREY,,
1113070560,2023-01-24T00:00:00.000,827,0000,CA,0,BMW,PA,GO,611 S CLOVERDALE,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0646238,-118.3458781,"{'type': 'Point', 'coordinates': [-118.3458781, 34.0646238]}",GOLD,,
1113070571,2023-01-24T00:00:00.000,828,0000,TX,202307,LEXU,PA,WH,621 S CLOVERDALE,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0646238,-118.3458781,"{'type': 'Point', 'coordinates': [-118.3458781, 34.0646238]}",,,
1113070593,2023-01-24T00:00:00.000,830,0000,CA,202310,HOND,PA,SI,637 S CLOVERDALE,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0646238,-118.3458781,"{'type': 'Point', 'coordinates': [-118.3458781, 34.0646238]}",,,
1113070615,2023-01-24T00:00:00.000,832,0000,IA,202305,MAZD,PA,GY,645 S CLOVERDALE,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0646238,-118.3458781,"{'type': 'Point', 'coordinates': [-118.3458781, 34.0646238]}",GREY,,
1113070626,2023-01-24T00:00:00.000,837,0000,CA,202305,JEEP,PA,RE,636 S COCHRAN AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0649033,-118.3472414,"{'type': 'Point', 'coordinates': [-118.3472414, 34.0649033]}",,,
1113070630,2023-01-24T00:00:00.000,839,0000,CA,202305,TOYO,PA,BL,630 S COCHRAN AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0649033,-118.3472414,"{'type': 'Point', 'coordinates': [-118.3472414, 34.0649033]}",BLUE,,
1113070641,2023-01-24T00:00:00.000,841,0000,CA,0,DODG,PA,WH,626 S COCHRAN AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0649033,-118.3472414,"{'type': 'Point', 'coordinates': [-118.3472414, 34.0649033]}",,,
1113070652,2023-01-24T00:00:00.000,842,0000,CA,0,VOLK,PA,WH,626 S COCHRAN AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0649033,-118.3472414,"{'type': 'Point', 'coordinates': [-118.3472414, 34.0649033]}",,,
1113070674,2023-01-25T00:00:00.000,813,0000,CA,0,HYUN,PA,WH,401 S SYCAMORE AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0667141,-118.3426488,"{'type': 'Point', 'coordinates': [-118.3426488, 34.0667141]}",,,
1113070696,2023-01-25T00:00:00.000,817,0000,CA,202304,JEEP,PA,BK,307 S MANSFIELD AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.068892,-118.3407876,"{'type': 'Point', 'coordinates': [-118.3407876, 34.068892]}",BLACK,,
1113070700,2023-01-25T00:00:00.000,822,0000,CA,202408,TOYO,PA,BK,465 S MANSFIELD AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0668801,-118.3407829,"{'type': 'Point', 'coordinates': [-118.3407829, 34.0668801]}",BLACK,,
1113070711,2023-01-25T00:00:00.000,830,0000,CA,202305,TOYO,TR,GR,348 S MCCADDEN PL,,54,8069BS,73,54 - DOT - HOLLYWOOD,TRAILER,34.068789,-118.337057,"{'type': 'Point', 'coordinates': [-118.337057, 34.068789]}",,,
1113070722,2023-01-25T00:00:00.000,833,0000,CA,202208,PORS,PA,BK,301 S LAS PALMAS AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.068793,-118.33562,"{'type': 'Point', 'coordinates': [-118.33562, 34.068793]}",BLACK,,
1113070733,2023-01-25T00:00:00.000,835,0000,CA,202304,HOND,PA,BK,401 S LAS PALMAS AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0669135,-118.3357295,"{'type': 'Point', 'coordinates': [-118.3357295, 34.0669135]}",BLACK,,
1113070744,2023-01-25T00:00:00.000,848,0000,CA,202301,TOYO,PA,SI,4830 W 4TH ST,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.1066535,-117.314179,"{'type': 'Point', 'coordinates': [-117.314179, 34.1066535]}",,,
1113070755,2023-01-19T00:00:00.000,822,0000,MI,202312,KIA,PA,BL,747 S MANSFIELD,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0621124,-118.3406786,"{'type': 'Point', 'coordinates': [-118.3406786, 34.0621124]}",BLUE,,
1113070766,2023-01-19T00:00:00.000,824,0000,CA,202307,TOYO,PA,WH,727 S MANSFIELD AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0621124,-118.3406786,"{'type': 'Point', 'coordinates': [-118.3406786, 34.0621124]}",,,
1113070770,2023-01-19T00:00:00.000,825,0000,CA,202211,BMW,PA,BK,741 S MANSFIELD AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0621124,-118.3406786,"{'type': 'Point', 'coordinates': [-118.3406786, 34.0621124]}",BLACK,,
1113070781,2023-01-19T00:00:00.000,826,0000,CA,202302,MAZD,PA,BL,803 S MANSFIELD AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0604425,-118.3412988,"{'type': 'Point', 'coordinates': [-118.3412988, 34.0604425]}",BLUE,,
1113070792,2023-01-19T00:00:00.000,828,0000,CA,202301,NISS,PA,WH,839 S MANSFIELD AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0604425,-118.3412988,"{'type': 'Point', 'coordinates': [-118.3412988, 34.0604425]}",,,
1113070803,2023-01-19T00:00:00.000,831,0000,WV,202305,TOYO,PA,BK,919 S SYCAMORE AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.05868,-118.34411,"{'type': 'Point', 'coordinates': [-118.34411, 34.05868]}",BLACK,,
1113070814,2023-01-19T00:00:00.000,832,0000,CA,202302,HOND,PA,GY,837 S SYCAMORE,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0603201,-118.3433418,"{'type': 'Point', 'coordinates': [-118.3433418, 34.0603201]}",GREY,,
1113070825,2023-01-19T00:00:00.000,834,0000,CA,202310,MAZD,PA,GY,813 S SYCAMORE AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.060357,-118.34348,"{'type': 'Point', 'coordinates': [-118.34348, 34.060357]}",GREY,,
1113070836,2023-01-19T00:00:00.000,836,0000,CA,202311,MERZ,PA,WH,724 S SYCAMORE AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.061914,-118.342912,"{'type': 'Point', 'coordinates': [-118.342912, 34.061914]}",,,
1113070840,2023-01-19T00:00:00.000,838,0000,CA,202305,DODG,PA,SI,724 S SYCAMORE AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.061914,-118.342912,"{'type': 'Point', 'coordinates': [-118.342912, 34.061914]}",,,
1113070851,2023-01-20T00:00:00.000,840,0000,CA,202208,FORD,PA,GO,4345 LOCKWOOD AV,,54,8069C,58,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.088628,-118.287035,"{'type': 'Point', 'coordinates': [-118.287035, 34.088628]}",GOLD,,
1113070862,2023-01-22T00:00:00.000,908,0000,CA,0,TOYO,PA,BK,1837 N LA BREA AV,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.103827,-118.345804,"{'type': 'Point', 'coordinates': [-118.345804, 34.103827]}",BLACK,,79
1113070873,2023-01-22T00:00:00.000,911,0000,CA,202306,DODG,PA,GY,1850 N LA BREA AV,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.103827,-118.345804,"{'type': 'Point', 'coordinates': [-118.345804, 34.103827]}",GREY,,79
1113070884,2023-01-22T00:00:00.000,915,0000,CA,202304,FORD,PA,SI,7301 FRANKLIN AV,,54,8056E4,93,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.103354,-118.349094,"{'type': 'Point', 'coordinates': [-118.349094, 34.103354]}",,,
1113070895,2023-01-22T00:00:00.000,919,0000,CA,0,FORD,PA,WH,7457 FRANKLIN AV,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.103362,-118.350399,"{'type': 'Point', 'coordinates': [-118.350399, 34.103362]}",,,
1113070906,2023-01-22T00:00:00.000,920,0000,CA,202312,BMW,PA,BL,7457 FRANKLIN AV,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.103362,-118.350399,"{'type': 'Point', 'coordinates': [-118.350399, 34.103362]}",BLUE,,
1113070910,2023-01-22T00:00:00.000,921,0000,CA,0,MERZ,PA,WH,7459 FRANKLIN AV,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.103362,-118.350399,"{'type': 'Point', 'coordinates': [-118.350399, 34.103362]}",,,
1113070921,2023-01-22T00:00:00.000,923,0000,CA,202205,HYUN,PA,WH,7463 FRANKLIN AV,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.103362,-118.350399,"{'type': 'Point', 'coordinates': [-118.350399, 34.103362]}",,,
1113070932,2023-01-22T00:00:00.000,927,0000,CA,202309,LEXU,PA,BL,7463 FRANKLIN AV,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.103362,-118.350399,"{'type': 'Point', 'coordinates': [-118.350399, 34.103362]}",BLUE,,
1113070943,2023-01-22T00:00:00.000,928,0000,CA,202308,HOND,PA,GY,7467 FRANKLIN AV,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.103362,-118.350399,"{'type': 'Point', 'coordinates': [-118.350399, 34.103362]}",GREY,,
1113070954,2023-01-22T00:00:00.000,930,0000,CA,202306,BMW,PA,GY,1757 N VISTA ST,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.101763,-118.351772,"{'type': 'Point', 'coordinates': [-118.351772, 34.101763]}",GREY,,72
1113070965,2023-01-22T00:00:00.000,931,0000,FL,202306,TOYO,PA,WH,1757 N VISTA ST,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.101763,-118.351772,"{'type': 'Point', 'coordinates': [-118.351772, 34.101763]}",,,72
1113070976,2023-01-22T00:00:00.000,932,0000,CA,202302,CADI,PA,BK,1751 N VISTA ST,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.101763,-118.351772,"{'type': 'Point', 'coordinates': [-118.351772, 34.101763]}",BLACK,,72
1113070980,2023-01-22T00:00:00.000,933,0000,CA,202304,NISS,PA,GY,1751 N VISTA ST,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.101763,-118.351772,"{'type': 'Point', 'coordinates': [-118.351772, 34.101763]}",GREY,,72
1113070991,2023-01-22T00:00:00.000,835,0000,CA,202308,PORS,PA,BK,1738 N VISTA ST,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.101763,-118.351772,"{'type': 'Point', 'coordinates': [-118.351772, 34.101763]}",BLACK,,72
1113071256,2023-02-05T00:00:00.000,1006,0000,CA,202309,DODG,PA,GY,639 S SYCAMORE AV,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0649172,-118.3429483,"{'type': 'Point', 'coordinates': [-118.3429483, 34.0649172]}",GREY,,
1113071260,2023-02-05T00:00:00.000,1008,0000,CA,202301,FORD,TR,BK,643 S SYCAMORE AV,,54,8058L,68,54 - DOT - HOLLYWOOD,TRAILER,34.0649172,-118.3429483,"{'type': 'Point', 'coordinates': [-118.3429483, 34.0649172]}",BLACK,,
1113071271,2023-02-05T00:00:00.000,1009,0000,CA,0,TOYO,PA,SI,649 S SYCAMORE AV,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0649172,-118.3429483,"{'type': 'Point', 'coordinates': [-118.3429483, 34.0649172]}",,,
1113071282,2023-02-05T00:00:00.000,1013,0000,CA,202401,TOYO,PA,SI,613 S SYCAMORE AV,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0649172,-118.3429483,"{'type': 'Point', 'coordinates': [-118.3429483, 34.0649172]}",,,
1113071293,2023-02-05T00:00:00.000,1031,0000,CA,202303,TESL,PA,BK,401 N GARDNER ST,,54,8056E4,93,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0784154,-118.3530237,"{'type': 'Point', 'coordinates': [-118.3530237, 34.0784154]}",BLACK,,
1113071304,2023-02-05T00:00:00.000,1048,0000,CA,0,CHEV,PA,BK,1406 N GORDON ST,,54,8056E4,93,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0957883,-118.3198712,"{'type': 'Point', 'coordinates': [-118.3198712, 34.0957883]}",BLACK,,
1113071326,2023-02-06T00:00:00.000,824,0000,AZ,202309,CHRY,PA,WH,6515 FRANKLIN AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.105316,-118.3283455,"{'type': 'Point', 'coordinates': [-118.3283455, 34.105316]}",,,
1113071341,2023-02-06T00:00:00.000,827,0000,CA,202403,AUDI,PA,WH,1915 N GRACE,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.1058996,-118.3321449,"{'type': 'Point', 'coordinates': [-118.3321449, 34.1058996]}",,,
1113071352,2023-02-06T00:00:00.000,828,0000,CA,202308,TOYO,PA,GY,1917 N GRACE,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.1058996,-118.3321449,"{'type': 'Point', 'coordinates': [-118.3321449, 34.1058996]}",GREY,,
1113071363,2023-02-06T00:00:00.000,830,0000,CA,202304,KIA,PA,GY,1933 N GRACE,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.1058996,-118.3321449,"{'type': 'Point', 'coordinates': [-118.3321449, 34.1058996]}",GREY,,
1113071374,2023-02-06T00:00:00.000,831,0000,CA,202308,HOND,PA,BL,1937 N GRACE,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.1058996,-118.3321449,"{'type': 'Point', 'coordinates': [-118.3321449, 34.1058996]}",BLUE,,
1113071385,2023-02-06T00:00:00.000,832,0000,CA,202211,NISS,PA,BK,1959 N GRACE,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.1058996,-118.3321449,"{'type': 'Point', 'coordinates': [-118.3321449, 34.1058996]}",BLACK,,
1113071396,2023-02-06T00:00:00.000,836,0000,CA,202311,TESL,PA,WH,6614 EMMET TER,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.10655,-118.33355,"{'type': 'Point', 'coordinates': [-118.33355, 34.10655]}",,,
1113071400,2023-02-06T00:00:00.000,837,0000,CA,202307,NISS,PA,GY,6616 EMMET TER,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.10655,-118.33355,"{'type': 'Point', 'coordinates': [-118.33355, 34.10655]}",GREY,,
1113071422,2023-02-06T00:00:00.000,840,0000,CA,202306,TOYO,TR,RE,6627 EMMET TER,,54,8069BS,73,54 - DOT - HOLLYWOOD,TRAILER,34.10655,-118.33355,"{'type': 'Point', 'coordinates': [-118.33355, 34.10655]}",,,
1113071433,2023-02-06T00:00:00.000,841,0000,CA,202402,TOYO,PA,BK,6643 EMMET TER,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.10655,-118.33355,"{'type': 'Point', 'coordinates': [-118.33355, 34.10655]}",BLACK,,
1113071444,2023-02-06T00:00:00.000,844,0000,CA,202205,NISS,PA,WH,6642 EMMET TER,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.10655,-118.33355,"{'type': 'Point', 'coordinates': [-118.33355, 34.10655]}",,,
1113071455,2023-02-06T00:00:00.000,846,0000,OR,202112,BUIC,PA,BK,6657 EMMET TER,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.10655,-118.33355,"{'type': 'Point', 'coordinates': [-118.33355, 34.10655]}",BLACK,,
1113305502,2023-02-18T00:00:00.000,1330,0000,CA,202401,TESL,PA,WH,WESTERN CYN RD,,4,8606B,0,HOLLYWOOD,PASSENGER CAR,34.1192924,-118.3078982,"{'type': 'Point', 'coordinates': [-118.3078982, 34.1192924]}",,,
1113071466,2023-02-06T00:00:00.000,841,0000,CA,202301,VOLK,PA,BL,6661 EMMET TER,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.10655,-118.33355,"{'type': 'Point', 'coordinates': [-118.33355, 34.10655]}",BLUE,,
1113071481,2023-02-06T00:00:00.000,854,0000,CA,202204,VOLK,PA,WH,6689 EMMET TER,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.10655,-118.33355,"{'type': 'Point', 'coordinates': [-118.33355, 34.10655]}",,,
1113071492,2023-02-06T00:00:00.000,856,0000,NV,202312,NISS,PA,RE,6689 EMMET TER,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.10655,-118.33355,"{'type': 'Point', 'coordinates': [-118.33355, 34.10655]}",,,
1113071514,2023-01-25T00:00:00.000,915,0000,CA,202304,NISS,PA,WH,469 N KINGSLEY DR,,54,22500E,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.077758,-118.303384,"{'type': 'Point', 'coordinates': [-118.303384, 34.077758]}",,,
1113071525,2023-02-01T00:00:00.000,830,0000,CA,202312,SMAR,PA,BK,819 S CITRUS AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.060287,-118.33996,"{'type': 'Point', 'coordinates': [-118.33996, 34.060287]}",BLACK,,
1113071536,2023-02-01T00:00:00.000,836,0000,CA,202307,CHEV,TR,WH,942 S MANSFIELD AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,TRAILER,34.0586259,-118.341567,"{'type': 'Point', 'coordinates': [-118.341567, 34.0586259]}",,,
1113071540,2023-02-01T00:00:00.000,837,0000,CA,202304,HOND,PA,BK,942 S MANSFIELD AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0586259,-118.341567,"{'type': 'Point', 'coordinates': [-118.341567, 34.0586259]}",BLACK,,
1113071551,2023-02-01T00:00:00.000,839,0000,CA,202305,BMW,PA,BK,902 S MANSFIELD,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0586259,-118.341567,"{'type': 'Point', 'coordinates': [-118.341567, 34.0586259]}",BLACK,,
1113071562,2023-02-01T00:00:00.000,843,0000,CA,202301,MNNI,PA,WH,856 S MANSFIELD AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0604425,-118.3412988,"{'type': 'Point', 'coordinates': [-118.3412988, 34.0604425]}",,,
1113071573,2023-02-01T00:00:00.000,846,0000,CA,202308,CHEV,PA,WH,720 S MANSFIELD AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0621124,-118.3406786,"{'type': 'Point', 'coordinates': [-118.3406786, 34.0621124]}",,,
1113071595,2023-02-02T00:00:00.000,941,0000,CA,202305,HYUN,PA,GY,169 S BIMINI PL,,54,8056E4,93,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0719596,-118.2905379,"{'type': 'Point', 'coordinates': [-118.2905379, 34.0719596]}",GREY,,
1113071606,2023-02-02T00:00:00.000,952,0000,CA,202308,HOND,PA,GY,4782 MONROE ST,,54,8056E4,93,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.085497,-118.299182,"{'type': 'Point', 'coordinates': [-118.299182, 34.085497]}",GREY,,
1113071610,2023-02-02T00:00:00.000,1009,0000,CA,202304,FORD,PA,TA,1608 N ARGYLE AV,,54,8813B,63,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.09999,-118.32517,"{'type': 'Point', 'coordinates': [-118.32517, 34.09999]}",,,HO353
1113071621,2023-02-02T00:00:00.000,1010,0000,CA,202303,CHEV,PA,BK,1608 N ARGYLE,,54,8813B,63,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.099959,-118.324864,"{'type': 'Point', 'coordinates': [-118.324864, 34.099959]}",BLACK,,HO354
1113071643,2023-02-02T00:00:00.000,1027,0000,CA,202302,HOND,PA,WH,1530 N POINSETTIA PL,,54,22502A,63,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.098269,-118.34794,"{'type': 'Point', 'coordinates': [-118.34794, 34.098269]}",,,
1113071654,2023-02-02T00:00:00.000,1030,0000,CA,202312,HOND,PA,WH,1530 N POINSETTIA PL,,54,22502A,63,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.098269,-118.34794,"{'type': 'Point', 'coordinates': [-118.34794, 34.098269]}",,,
1113071665,2023-02-03T00:00:00.000,905,0000,CA,0,DODG,PA,BK,445 S ARDMORE AV,,54,8056E4,93,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0672065,-118.3016457,"{'type': 'Point', 'coordinates': [-118.3016457, 34.0672065]}",BLACK,,
1113071676,2023-02-03T00:00:00.000,908,0000,CA,202204,INFI,PA,WH,525 S ARDMORE AV,,54,8056E4,93,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.06516,-118.3014,"{'type': 'Point', 'coordinates': [-118.3014, 34.06516]}",,,
1113071680,2023-02-05T00:00:00.000,940,0000,IN,202304,KIA,PA,BK,5029 ELMWOOD AV,,54,22500E,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.078403,-118.31586,"{'type': 'Point', 'coordinates': [-118.31586, 34.078403]}",BLACK,,
1113071691,2023-02-05T00:00:00.000,946,0000,CA,202306,MERZ,PA,WH,114 S GRAMERCY PL,,54,22500E,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.072916,-118.312346,"{'type': 'Point', 'coordinates': [-118.312346, 34.072916]}",,,
1113071702,2023-02-05T00:00:00.000,955,0000,CA,0,TESL,PA,BL,607 S SYCAMORE AV,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0649172,-118.3429483,"{'type': 'Point', 'coordinates': [-118.3429483, 34.0649172]}",BLUE,,
1113071713,2023-02-05T00:00:00.000,957,0000,CA,202211,SUBA,PA,WH,618 S SYCAMORE AV,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0649172,-118.3429483,"{'type': 'Point', 'coordinates': [-118.3429483, 34.0649172]}",,,
1113071724,2023-02-05T00:00:00.000,1000,0000,CA,202304,MERZ,PA,GY,622 S SYCAMORE AV,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0649172,-118.3429483,"{'type': 'Point', 'coordinates': [-118.3429483, 34.0649172]}",GREY,,
1113071735,2023-02-05T00:00:00.000,1001,0000,CA,202401,FORD,PA,SI,623 S SYCAMORE AV,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0649172,-118.3429483,"{'type': 'Point', 'coordinates': [-118.3429483, 34.0649172]}",,,
1113071746,2023-02-05T00:00:00.000,1003,0000,CA,202310,TOYO,PA,WH,619 S SYCAMORE AV,,54,8058L,68,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0649172,-118.3429483,"{'type': 'Point', 'coordinates': [-118.3429483, 34.0649172]}",,,
1113072251,2023-01-23T00:00:00.000,939,0000,NJ,0,FORD,PA,BK,418 N NORTON AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0784823,-118.3170664,"{'type': 'Point', 'coordinates': [-118.3170664, 34.0784823]}",BLACK,,
1113072262,2023-01-23T00:00:00.000,941,0000,CA,202209,CHEV,PA,RE,440 N NORTON AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0784823,-118.3170664,"{'type': 'Point', 'coordinates': [-118.3170664, 34.0784823]}",,,
1113072273,2023-01-23T00:00:00.000,942,0000,CA,202302,NISS,PA,GY,461 N NORTON AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0784823,-118.3170664,"{'type': 'Point', 'coordinates': [-118.3170664, 34.0784823]}",GREY,,
1113072284,2023-01-23T00:00:00.000,944,0000,NJ,0,DODG,PA,BK,467 N NORTON AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0784823,-118.3170664,"{'type': 'Point', 'coordinates': [-118.3170664, 34.0784823]}",BLACK,,
1113072295,2023-01-23T00:00:00.000,945,0000,CA,202301,HOND,PA,GY,467 N NORTON AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0784823,-118.3170664,"{'type': 'Point', 'coordinates': [-118.3170664, 34.0784823]}",GREY,,
1113072306,2023-01-23T00:00:00.000,948,0000,CA,202306,CHRY,PA,RE,5125 CLINTON ST,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.08158,-118.313672,"{'type': 'Point', 'coordinates': [-118.313672, 34.08158]}",,,
1113072310,2023-01-23T00:00:00.000,950,0000,CA,202310,LEXU,PA,WH,5230 CLINTON ST,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.081579,-118.315873,"{'type': 'Point', 'coordinates': [-118.315873, 34.081579]}",,,
1113072321,2023-01-23T00:00:00.000,953,0000,FL,202304,HOND,PA,RE,605 N BRONSON AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0816803,-118.3178981,"{'type': 'Point', 'coordinates': [-118.3178981, 34.0816803]}",,,
1113072332,2023-01-23T00:00:00.000,957,0000,CA,202305,HOND,PA,BK,581 N BRONSON AV,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.0790109,-118.3176911,"{'type': 'Point', 'coordinates': [-118.3176911, 34.0790109]}",BLACK,,
1113072343,2023-01-23T00:00:00.000,959,0000,CA,202403,FORD,PA,WH,512 N IRVING BL,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.079087,-118.318639,"{'type': 'Point', 'coordinates': [-118.318639, 34.079087]}",,,
1113072354,2023-01-23T00:00:00.000,1003,0000,CA,202308,JEEP,PA,GY,5315 CLINTON ST,,54,8069BS,73,54 - DOT - HOLLYWOOD,PASSENGER CAR,34.081606,-118.318881,"{'type': 'Point', 'coordinates': [-118.318881, 34.081606]}",GREY,,
